Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtpo io lo io a puede lo
Tutto bene tu,tutto io bene io
Quanto costa il biglietto,tu io e io
Buongiorno io sono Mario,tutto a io io
Si grazie e arrivederci,tutto io io io due io
Perfetto vorrei comprarne due.,tutto lo a due io
Prego,tutto bene
Dovrebbe arrivare tra qualche minuto,tu io e io
Le auguro una buona giornata,e e io io a due io
Buonasera io sono Mario,certo io io a un io
Tutto bene grazie,tutto io e io
E in offerta costa dieci euro,tu io io due io
"Certo volentieri, io lo prendero macchiato",tutto lo io tu cuede ecco
Salve quanto costa quell articolo,tutto lo io io quell io
Va bene grazie lo stesso,tu io a io io
Piacere Luigi come stai,tu a io io io
