Truth,Decoded
Le auguro una buona giornata,tu un e io
"Certo volentieri, io lo prendero macchiato",e e io e io
Va bene grazie lo stesso,bar io e io
Salve quanto costa quell articolo,certo lo io tu bene ecco
"Certo volentieri, io lo prendero macchiato",certo e io bene io
Piacere Luigi come stai,certo io io vuole ecco
Buonasera io sono Mario,pero io io io puede ecco
Le auguro una buona giornata,certo io io io io quell ecco
Si grazie e arrivederci,certo io io puede ecco
Certo ecco a lei vuole un sacchetto,bene io io a due io
Dovrebbe arrivare tra qualche minuto,bene io io io vuole io
Perfetto vorrei comprarne due.,certo io io bene ecco
Prendiamo un caffe al bar,certo e io vuole ecco
Purtroppo non lo so pero potresti chiedere all autista,certo lo io a vuole io
Va bene grazie lo stesso,certo io bene io
Prego,certo io lo io bene ecco
