Truth,Decoded
Piacere Luigi come stai,tu a io e io
Certo ecco a lei vuole un sacchetto,e a a un io
Buonasera io sono Mario,tu a io e io
Quanto costa il biglietto,tu e io
Dovrebbe arrivare tra qualche minuto,tu a io io
E in offerta costa dieci euro,e a io un io
Purtroppo non lo so pero potresti chiedere all autista,certo io a un io
Perfetto vorrei comprarne due.,tu io e io
Prego,prtbeo
Tutto bene grazie,tu io e io
Tutto bene tu,prego
Salve quanto costa quell articolo,e a io e io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,tu e bene io
Buongiorno io sono Mario,tu io io bene io
A che ora arriva il pullman,tu e io
