Truth,Decoded
A che ora arriva il pullman,purea io e io
Tutto bene tu,pero io io un io
E in offerta costa dieci euro,pero io un io
Buongiorno io sono Mario,due e io
Quanto costa il biglietto,pero io io un io
Tutto bene grazie,pero io io un io
Quanto costa il biglietto,due io e io
Si grazie e arrivederci,due io e io
Va bene grazie lo stesso,due e io
Perfetto vorrei comprarne due.,due io e io
E in offerta costa dieci euro,due e io
Buonasera io sono Mario,due e io
Dovrebbe arrivare tra qualche minuto,due e io
Salve quanto costa quell articolo,tu e e io
Prego,due e io
Piacere Luigi come stai,due e io
