Truth,Decoded
A che ora arriva il pullman,tu a io e io
Tutto bene tu,certo io due io
E in offerta costa dieci euro,pero io due io
Buongiorno io sono Mario,e io e io
Quanto costa il biglietto,certo io io io io
Tutto bene grazie,certo io io io bene ecco
Quanto costa il biglietto,certo io e io
Si grazie e arrivederci,certo io due io
Va bene grazie lo stesso,pero io bene io
Perfetto vorrei comprarne due.,pero a due io
E in offerta costa dieci euro,pero io e io
Buonasera io sono Mario,certo io e io
Dovrebbe arrivare tra qualche minuto,pero io a due io
Salve quanto costa quell articolo,pero io e io
Prego,certo io io a un io
Piacere Luigi come stai,pero io bene io
