Truth,Decoded
Piacere Luigi come stai,tu e e io
Certo ecco a lei vuole un sacchetto,tu e io e io
Buonasera io sono Mario,tu e e io
Quanto costa il biglietto,tutto e io
Dovrebbe arrivare tra qualche minuto,tu e e io
E in offerta costa dieci euro,tu e io e io
Purtroppo non lo so pero potresti chiedere all autista,pero io io un io
Perfetto vorrei comprarne due.,tu e e io
Prego,pero io
Tutto bene grazie,tu e e io
Tutto bene tu,tra io
Salve quanto costa quell articolo,tu e e io
Prendiamo un caffe al bar,a e io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu e e io
A che ora arriva il pullman,a e io
