Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io lo popti piede ecco
Tutto bene tu,tutto io e io
Quanto costa il biglietto,tutto e io
Buongiorno io sono Mario,tutto io io io
Si grazie e arrivederci,purtpo ora io a due io
Perfetto vorrei comprarne due.,tutto lo io bene io
Prego,certo nbeo
Dovrebbe arrivare tra qualche minuto,tu io io io
Le auguro una buona giornata,e e io io bene io
Buonasera io sono Mario,certo ora io io bene io
Tutto bene grazie,tu io io io io
E in offerta costa dieci euro,e io io io io
"Certo volentieri, io lo prendero macchiato",purtpo lo io stai puede io
Salve quanto costa quell articolo,purtpo lo io tu dieci io
Va bene grazie lo stesso,tu a e io
Piacere Luigi come stai,e pero io io io
