Truth,Decoded
Le auguro una buona giornata,un e io
"Certo volentieri, io lo prendero macchiato",e a a e io
Va bene grazie lo stesso,tu a e io
Salve quanto costa quell articolo,purtpo io io io tu che lacto
"Certo volentieri, io lo prendero macchiato",certo io a bene io
Piacere Luigi come stai,certo io io vuole ecco
Buonasera io sono Mario,certo io a quell ecco
Le auguro una buona giornata,certo io io io io bene ecco
Si grazie e arrivederci,certo io a quell ecco
Certo ecco a lei vuole un sacchetto,certo io a due io
Dovrebbe arrivare tra qualche minuto,certo io io quell io
Perfetto vorrei comprarne due.,certo io due ecco
Prendiamo un caffe al bar,certo io io quell ecco
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io a bene io
Va bene grazie lo stesso,certo io due io
Prego,tutto io io bene io
