Truth,Decoded
Piacere Luigi come stai,tu a io e io
Certo ecco a lei vuole un sacchetto,e a a due io
Buonasera io sono Mario,a a io e io
Quanto costa il biglietto,tu e io
Dovrebbe arrivare tra qualche minuto,a a io e io
E in offerta costa dieci euro,e a io due io
Purtroppo non lo so pero potresti chiedere all autista,certo io io un io
Perfetto vorrei comprarne due.,e io a e io
Prego,putbeo
Tutto bene grazie,tu a e io
Tutto bene tu,tu bene
Salve quanto costa quell articolo,e mario io e io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,tu a e io
Buongiorno io sono Mario,tu a io e io
A che ora arriva il pullman,tu a e io
