Truth,Decoded
Tutto bene tu,puat io
Salve quanto costa quell articolo,certo lo io e io
Certo ecco a lei vuole un sacchetto,certo io a vuole io
Prendiamo un caffe al bar,certo io io bene io
Purtroppo non lo so pero potresti chiedere all autista,purtpo io lo io bene io
Dovrebbe arrivare tra qualche minuto,tu e e io
Va bene grazie lo stesso,a io e io
"Certo volentieri, io lo prendero macchiato",certo io io due io
E in offerta costa dieci euro,bene io a due io
Le auguro una buona giornata,e io io e io
Perfetto vorrei comprarne due.,pero io e io
Buonasera io sono Mario,e a e io
A che ora arriva il pullman,tu io e io
Piacere Luigi come stai,certo io io io due io
Prendiamo un caffe al bar,tu io e io
Certo ecco a lei vuole un sacchetto,tu io io e io
