Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io io io io bene io
Tutto bene tu,tu io io e io
Quanto costa il biglietto,tu un io e io
Buongiorno io sono Mario,tutto io e io
Si grazie e arrivederci,certo io io io quell io
Perfetto vorrei comprarne due.,tutto io a due io
Prego,pero pero
Dovrebbe arrivare tra qualche minuto,tu io e io
Le auguro una buona giornata,e io io due io
Buonasera io sono Mario,cereri a a un io
Tutto bene grazie,tu io io e io
E in offerta costa dieci euro,e e io e io
"Certo volentieri, io lo prendero macchiato",certo io io io tu cuede io
Salve quanto costa quell articolo,certo ora io a due io
Va bene grazie lo stesso,a e io e io
Piacere Luigi come stai,e euro io e io
