Truth,Decoded
Le auguro una buona giornata,bene io a due io
Prendiamo un caffe al bar,certo io e io
A che ora arriva il pullman,e a io e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo io bene io
"Certo volentieri, io lo prendero macchiato",certo io bene io
Tutto bene grazie,e e e io
Buongiorno io sono Mario,e e io e io
Certo ecco a lei vuole un sacchetto,e io io due io
Tutto bene tu,e io e io
Quanto costa il biglietto,tu a e io
A che ora arriva il pullman,tu a e io
Prego,prtbeo
Buongiorno io sono Mario,certo e io
Piacere Luigi come stai,e e io e io
Tutto bene grazie,e e e io
Si grazie e arrivederci,certo io due io
