Truth,Decoded
Tutto bene tu,pero io
Salve quanto costa quell articolo,certo io io io un io
Certo ecco a lei vuole un sacchetto,certo io a un io
Prendiamo un caffe al bar,pero e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Dovrebbe arrivare tra qualche minuto,due e io
Va bene grazie lo stesso,tu e e io
"Certo volentieri, io lo prendero macchiato",pero io io un io
E in offerta costa dieci euro,pero io un io
Le auguro una buona giornata,tu io io e io
Perfetto vorrei comprarne due.,due e io
Buonasera io sono Mario,tu e e io
A che ora arriva il pullman,tu un e io
Piacere Luigi come stai,pero io a un io
Prendiamo un caffe al bar,tu e e io
Certo ecco a lei vuole un sacchetto,tu e a e io
