Truth,Decoded
Le auguro una buona giornata,tu e e io
"Certo volentieri, io lo prendero macchiato",e a io e io
Va bene grazie lo stesso,tu a io io
Salve quanto costa quell articolo,certo io io io tu bene ecco
"Certo volentieri, io lo prendero macchiato",certo io io bene io
Piacere Luigi come stai,certo e io
Buonasera io sono Mario,pero io e io
Le auguro una buona giornata,certo io io a due io
Si grazie e arrivederci,pero e io
Certo ecco a lei vuole un sacchetto,pero a un io
Dovrebbe arrivare tra qualche minuto,bene a un io
Perfetto vorrei comprarne due.,pero e io
Prendiamo un caffe al bar,certo bene io
Purtroppo non lo so pero potresti chiedere all autista,certo io io io tu bene io
Va bene grazie lo stesso,e a e io
Prego,tutto io e io
