Truth,Decoded
Le auguro una buona giornata,certo io due io
Prendiamo un caffe al bar,certo io bene io
A che ora arriva il pullman,e a io e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io tu bene ecco
"Certo volentieri, io lo prendero macchiato",certo io vuole io
Tutto bene grazie,e e e io
Buongiorno io sono Mario,e a io e io
Certo ecco a lei vuole un sacchetto,e pero io due io
Tutto bene tu,e io e io
Quanto costa il biglietto,tu e e io
A che ora arriva il pullman,tu a un e io
Prego,prtbeo
Buongiorno io sono Mario,certo io e io
Piacere Luigi come stai,e io io e io
Tutto bene grazie,e e e io
Si grazie e arrivederci,bene io vuole io
