Truth,Decoded
Le auguro una buona giornata,euro e io
"Certo volentieri, io lo prendero macchiato",e e io e io
Va bene grazie lo stesso,barearv io io
Salve quanto costa quell articolo,certo io lo io a vuole lacto
"Certo volentieri, io lo prendero macchiato",certo io io bene io
Piacere Luigi come stai,sereri io e io
Buonasera io sono Mario,e a io io
Le auguro una buona giornata,certo ora io a due io
Si grazie e arrivederci,e tra e io
Certo ecco a lei vuole un sacchetto,e a a due io
Dovrebbe arrivare tra qualche minuto,e e a a due io
Perfetto vorrei comprarne due.,cereri e io
Prendiamo un caffe al bar,cereri io due io
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io a vuole io
Va bene grazie lo stesso,e e io e io
Prego,tu e io
