Truth,Decoded
Tutto bene tu,tutto io
Salve quanto costa quell articolo,certo io a un io
Certo ecco a lei vuole un sacchetto,pero io costa due io
Prendiamo un caffe al bar,certo a un io
Purtroppo non lo so pero potresti chiedere all autista,pero io io un ecco
Dovrebbe arrivare tra qualche minuto,tu e io e io
Va bene grazie lo stesso,tu e io e io
"Certo volentieri, io lo prendero macchiato",pero io a due io
E in offerta costa dieci euro,bene a io un io
Le auguro una buona giornata,tu io io e io
Perfetto vorrei comprarne due.,tu io io e io
Buonasera io sono Mario,tu e io e io
A che ora arriva il pullman,tu un e io
Piacere Luigi come stai,pero io a un io
Prendiamo un caffe al bar,tu e io e io
Certo ecco a lei vuole un sacchetto,tu io io e io
