Truth,Decoded
Quanto costa il biglietto,
Buonasera io sono Mario,lo
A che ora arriva il pullman,
"Certo volentieri, io lo prendero macchiato",
Buonasera io sono Mario,
Perfetto vorrei comprarne due.,
Tutto bene tu,e
Buongiorno io sono Mario,lo
Tutto bene grazie,e
Salve quanto costa quell articolo,e
Si grazie e arrivederci,e
E in offerta costa dieci euro,e
Prendiamo un caffe al bar,e
Dovrebbe arrivare tra qualche minuto,lo
Va bene grazie lo stesso,lo
Purtroppo non lo so pero potresti chiedere all autista,lo
