Truth,Decoded
Tutto bene tu,pero io
Salve quanto costa quell articolo,certo io a due io
Certo ecco a lei vuole un sacchetto,pero io bene io
Prendiamo un caffe al bar,certo a un io
Purtroppo non lo so pero potresti chiedere all autista,certo io io un io
Dovrebbe arrivare tra qualche minuto,tu un e io
Va bene grazie lo stesso,a a io e io
"Certo volentieri, io lo prendero macchiato",certo io un io
E in offerta costa dieci euro,certo io due io
Le auguro una buona giornata,tu io io e io
Perfetto vorrei comprarne due.,tu io io e io
Buonasera io sono Mario,e e io e io
A che ora arriva il pullman,tu a io e io
Piacere Luigi come stai,e io io due io
Prendiamo un caffe al bar,tu io io e io
Certo ecco a lei vuole un sacchetto,tu e a un io
