Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Tutto bene tu,tutto e io
Quanto costa il biglietto,tutto e io
Buongiorno io sono Mario,pero e io
Si grazie e arrivederci,certo io a un io
Perfetto vorrei comprarne due.,certo io io un io
Prego,tra io
Dovrebbe arrivare tra qualche minuto,tu e e io
Le auguro una buona giornata,tu e io un io
Buonasera io sono Mario,pero io un io
Tutto bene grazie,pero e io
E in offerta costa dieci euro,tu e e io
"Certo volentieri, io lo prendero macchiato",certo io io io e io
Salve quanto costa quell articolo,certo io a un io
Va bene grazie lo stesso,tu e e io
Piacere Luigi come stai,due e io
