Truth,Decoded
Le auguro una buona giornata,tu e e io
"Certo volentieri, io lo prendero macchiato",e a a un io
Va bene grazie lo stesso,tu e e io
Salve quanto costa quell articolo,certo io io io bene io
"Certo volentieri, io lo prendero macchiato",certo io due io
Piacere Luigi come stai,certo io io e io
Buonasera io sono Mario,pero io e io
Le auguro una buona giornata,certo io io a un io
Si grazie e arrivederci,pero io e io
Certo ecco a lei vuole un sacchetto,certo a un io
Dovrebbe arrivare tra qualche minuto,certo io un io
Perfetto vorrei comprarne due.,pero io un io
Prendiamo un caffe al bar,pero io bene io
Purtroppo non lo so pero potresti chiedere all autista,certo io io io bene io
Va bene grazie lo stesso,pero io e io
Prego,certo lo io e io
