Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io io bene ecco
Tutto bene tu,tu io e io
Quanto costa il biglietto,un io e io
Buongiorno io sono Mario,tu io io e io
Si grazie e arrivederci,certo io io io cuede io
Perfetto vorrei comprarne due.,certo lo a due io
Prego,pero bene
Dovrebbe arrivare tra qualche minuto,tu io io io
Le auguro una buona giornata,e e io costa due io
Buonasera io sono Mario,bene io costa due io
Tutto bene grazie,tu io io io io
E in offerta costa dieci euro,tu io io un io
"Certo volentieri, io lo prendero macchiato",tutto lo io tu ciede ecco
Salve quanto costa quell articolo,certo io io io due io
Va bene grazie lo stesso,a e e io
Piacere Luigi come stai,tu a io io io
