Truth,Decoded
Le auguro una buona giornata,un lo
Tutto bene grazie,pero lo
Prendiamo un caffe al bar,pero lo
Quanto costa il biglietto,pero lo
Certo ecco a lei vuole un sacchetto,pero lo
Va bene grazie lo stesso,un lo
A che ora arriva il pullman,pero lo
Dovrebbe arrivare tra qualche minuto,un lo
E in offerta costa dieci euro,un lo
Tutto bene tu,un lo
A che ora arriva il pullman,un lo
Prego,un lo
Dovrebbe arrivare tra qualche minuto,un lo
Perfetto vorrei comprarne due.,pero lo
Buonasera io sono Mario,un lo
Piacere Luigi come stai,un lo
