Truth,Decoded
Le auguro una buona giornata,pero io io io
Prendiamo un caffe al bar,pero e io
A che ora arriva il pullman,e io io e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io io bene io
"Certo volentieri, io lo prendero macchiato",pero io io vuole io
Tutto bene grazie,tu e e io
Buongiorno io sono Mario,e io io e io
Certo ecco a lei vuole un sacchetto,e io a due io
Tutto bene tu,e io e io
Quanto costa il biglietto,pero e io
A che ora arriva il pullman,tu io io e io
Prego,tra bene
Buongiorno io sono Mario,pero io e io
Piacere Luigi come stai,e pero io e io
Tutto bene grazie,e io e io
Si grazie e arrivederci,pero io due io
