Truth,Decoded
Le auguro una buona giornata,tutto e io
"Certo volentieri, io lo prendero macchiato",tu a io e io
Va bene grazie lo stesso,tu a e io
Salve quanto costa quell articolo,pero io a un io
"Certo volentieri, io lo prendero macchiato",pero a un io
Piacere Luigi come stai,pero io io e io
Buonasera io sono Mario,pero io e ecco
Le auguro una buona giornata,pero io io a un io
Si grazie e arrivederci,pero io e io
Certo ecco a lei vuole un sacchetto,pero a un io
Dovrebbe arrivare tra qualche minuto,pero io un io
Perfetto vorrei comprarne due.,pero io e io
Prendiamo un caffe al bar,pero a e io
Purtroppo non lo so pero potresti chiedere all autista,pero io a un io
Va bene grazie lo stesso,pero io e io
Prego,certo io io e io
