Truth,Decoded
Le auguro una buona giornata,tu io e io
Prendiamo un caffe al bar,tu un e io
A che ora arriva il pullman,tu e e io
Purtroppo non lo so pero potresti chiedere all autista,certo io a un io
"Certo volentieri, io lo prendero macchiato",pero a un io
Tutto bene grazie,pero e io
Buongiorno io sono Mario,tu e e io
Certo ecco a lei vuole un sacchetto,tu e io e io
Tutto bene tu,pero io
Quanto costa il biglietto,due e io
A che ora arriva il pullman,tu e e io
Prego,pero e io
Buongiorno io sono Mario,pero a e io
Piacere Luigi come stai,e e e io
Tutto bene grazie,pero e io
Si grazie e arrivederci,pero a un io
