Truth,Decoded
Le auguro una buona giornata,tu un e io
"Certo volentieri, io lo prendero macchiato",e mario io due io
Va bene grazie lo stesso,tu bar a io io
Salve quanto costa quell articolo,certo io io tu vhede lacto
"Certo volentieri, io lo prendero macchiato",bene e a due ecco
Piacere Luigi come stai,bene e io io bene ecco
Buonasera io sono Mario,bene io io io due ecco
Le auguro una buona giornata,certo io io io bene ecco
Si grazie e arrivederci,bene io io io io ecco
Certo ecco a lei vuole un sacchetto,e io io a due io
Dovrebbe arrivare tra qualche minuto,e e io io io due io
Perfetto vorrei comprarne due.,certo io a due ecco
Prendiamo un caffe al bar,bene io io io quell ecco
Purtroppo non lo so pero potresti chiedere all autista,certo io io tu vuole ecco
Va bene grazie lo stesso,e a io due io
Prego,certo io lo io bene ecco
