Truth,Decoded
Piacere Luigi come stai,due e io
Certo ecco a lei vuole un sacchetto,tu e a un io
Buonasera io sono Mario,tu e a e io
Quanto costa il biglietto,tra io
Dovrebbe arrivare tra qualche minuto,tu e e io
E in offerta costa dieci euro,due a e io
Purtroppo non lo so pero potresti chiedere all autista,pero a un io
Perfetto vorrei comprarne due.,due a e io
Prego,tbeo
Tutto bene grazie,tu e e io
Tutto bene tu,e io
Salve quanto costa quell articolo,tu e a e io
Prendiamo un caffe al bar,tra io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu e e io
A che ora arriva il pullman,tutto io
