Truth,Decoded
Piacere Luigi come stai,due e io
Certo ecco a lei vuole un sacchetto,due a e io
Buonasera io sono Mario,due e io
Quanto costa il biglietto,tutto e io
Dovrebbe arrivare tra qualche minuto,due e io
E in offerta costa dieci euro,due e io
Purtroppo non lo so pero potresti chiedere all autista,pero a un io
Perfetto vorrei comprarne due.,due e io
Prego,tutto e io
Tutto bene grazie,pero e io
Tutto bene tu,tra io
Salve quanto costa quell articolo,due e io
Prendiamo un caffe al bar,tutto e io
Si grazie e arrivederci,un e io
Buongiorno io sono Mario,un e io
A che ora arriva il pullman,tutto e io
