Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il si io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,prenria io e un
Le auguro una buona giornata,pero una un bar
"Certo volentieri, io lo prendero macchiato",si greoed due
Tutto bene tu,prutio begate
Salve quanto costa quell articolo,a quanto tra io corteclo
Purtroppo non lo so pero potresti chiedere all autista,piertzoto un io io icri a autista
Dovrebbe arrivare tra qualche minuto,doeretobocarirne tu tu minuto
Prego,prego
Si grazie e arrivederci,io un
Va bene grazie lo stesso,si grazie e rtrcso
Piacere Luigi come stai,piacere un e stai
E in offerta costa dieci euro,prezogeue
Buonasera io sono Mario,prego bar
Quanto costa il biglietto,sigruato io tra
Perfetto vorrei comprarne due.,certo ceradre e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e ora io e
Buongiorno io sono Mario,pretoztu
Tutto bene grazie,pretoigrte
Quanto costa il biglietto,quanto lo stai il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe araieriae a e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
