Truth,Decoded
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,io io io io e io
Va bene grazie lo stesso,io lo
Prego,io io
Perfetto vorrei comprarne due.,io io lo
Certo ecco a lei vuole un sacchetto,io io io io
Si grazie e arrivederci,io io io io
Le auguro una buona giornata,eruoieto
Buongiorno io sono Mario,certo io io io
Buonasera io sono Mario,io io io io certo
Piacere Luigi come stai,io io io io
Tutto bene tu,io io
Salve quanto costa quell articolo,pero io
E in offerta costa dieci euro,certo
Tutto bene grazie,euro io
Prendiamo un caffe al bar,pero io
"Certo volentieri, io lo prendero macchiato",tutto
A che ora arriva il pullman,e io
Dovrebbe arrivare tra qualche minuto,pero io
Quanto costa il biglietto,pero io
Purtroppo non lo so pero potresti chiedere all autista,certo io
Va bene grazie lo stesso,e io
Prego,certo
Perfetto vorrei comprarne due.,un io e io
Certo ecco a lei vuole un sacchetto,e io
Si grazie e arrivederci,io io
Le auguro una buona giornata,pero io
Buongiorno io sono Mario,prego io
Buonasera io sono Mario,prego io
Piacere Luigi come stai,prego io
Tutto bene tu,prego io
Salve quanto costa quell articolo,e io a e io
