Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa il tiolo
E in offerta costa dieci euro,e in costa cosadieci euro
Tutto bene grazie,ungio bene grazie
Prendiamo un caffe al bar,prendiamo un caffe bar
"Certo volentieri, io lo prendero macchiato",certo lo lei io lo pero drnchiato
A che ora arriva il pullman,che a mario il pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Quanto costa il biglietto,euro lo stai si io
Purtroppo non lo so pero potresti chiedere all autista,purtro lo pero lo plsopereo porithedel autista
Va bene grazie lo stesso,va bene grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco a le vuole un acheto
Si grazie e arrivederci,si grazie e e ariedrci
Le auguro una buona giornata,e aegr un una lo a
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere lo come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,salve quanto costaqul linolo
E in offerta costa dieci euro,e un offerta costa e euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendero un caffe a
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo conero mcriato
A che ora arriva il pullman,a che ora arriva il pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare raqul tutto
Quanto costa il biglietto,tutto costa ilbieto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non so pero coeceden ahetisto
Va bene grazie lo stesso,va bene grazie lo pero
Prego,prego
Perfetto vorrei comprarne due.,perfetorei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo a lei sono ucheto
