Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve un costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e e criedercro
Quanto costa il biglietto,si quanto io raua
Si grazie e arrivederci,si tra un
Certo ecco a lei vuole un sacchetto,pero costa io il tu a
Purtroppo non lo so pero potresti chiedere all autista,prtztoto tu iocio io uicre al una
Tutto bene grazie,auztiedreue
Salve quanto costa quell articolo,salve quanto si lo stesso
E in offerta costa dieci euro,razieuo
A che ora arriva il pullman,e oraria so a
"Certo volentieri, io lo prendero macchiato",si e lo due
Buonasera io sono Mario,euro mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le un certo una curne arbaua
Va bene grazie lo stesso,si e grazie e euro
