Truth,Decoded
Si grazie e arrivederci,va grazie e certo
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,bungonirno io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacereguigio come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,salve qencosta quell articolo
E in offerta costa dieci euro,e in offerta costa e io euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
A che ora arriva il pullman,a che ora arriva il pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Quanto costa il biglietto,qunobstne il io
Purtroppo non lo so pero potresti chiedere all autista,purutronon lo so pero stai chcere al una
Va bene grazie lo stesso,va bene grazie stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo e io a e vuole un sacchetto
Si grazie e arrivederci,io e arrivederci
Le auguro una buona giornata,e euro una buona in
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,le io lo come un io
E in offerta costa dieci euro,e in ora cosade lo
Tutto bene grazie,tutto e grazie
Prendiamo un caffe al bar,bene un caffe al lo bar
"Certo volentieri, io lo prendero macchiato",certo oenriero io lo prendero macchiato
A che ora arriva il pullman,a che orariv io pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie lo tu minuto
