Truth,Decoded
Salve quanto costa quell articolo,e a a lo
E in offerta costa dieci euro,lo lo io lo
Tutto bene grazie,lo e lo
Prendiamo un caffe al bar,e a a lo
"Certo volentieri, io lo prendero macchiato",certo lo a e a e eriato
A che ora arriva il pullman,tu a a io
Dovrebbe arrivare tra qualche minuto,lo e a a io
Quanto costa il biglietto,lo lo
Purtroppo non lo so pero potresti chiedere all autista,pero io io io a certo
Va bene grazie lo stesso,e lo
Prego,tutto
Perfetto vorrei comprarne due.,e lo a lo
Certo ecco a lei vuole un sacchetto,bene lo io
Si grazie e arrivederci,e lo
Le auguro una buona giornata,pero io io io e lo
Buongiorno io sono Mario,lo io io
Buonasera io sono Mario,lo io io
Piacere Luigi come stai,lo lo lo e io
Tutto bene tu,tutto
Salve quanto costa quell articolo,lo bar io
E in offerta costa dieci euro,e a a io io
Tutto bene grazie,tutto io
Prendiamo un caffe al bar,pero a lo
"Certo volentieri, io lo prendero macchiato",pero e io a certo
A che ora arriva il pullman,erer io lo
Dovrebbe arrivare tra qualche minuto,lo tra lo
Quanto costa il biglietto,tutto lo io
Purtroppo non lo so pero potresti chiedere all autista,tutto e a lo cerererhtato
Va bene grazie lo stesso,due lo
Prego,tutto
Perfetto vorrei comprarne due.,tra a io
Certo ecco a lei vuole un sacchetto,tu e si lo
