Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri lo prendero macchiato
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo pero
Buongiorno io sono Mario,bungoniro io sono mario
A che ora arriva il pullman,a cheora arivail pullman
Certo ecco a lei vuole un sacchetto,cretonaero lo vuole uacheto
Dovrebbe arrivare tra qualche minuto,dovrebbe arazielia a minuto
Perfetto vorrei comprarne due.,dfetborei comprarne e
Va bene grazie lo stesso,bar grazie lo stesso
E in offerta costa dieci euro,e in ora coadie io
A che ora arriva il pullman,a che oraria il pullman
"Certo volentieri, io lo prendero macchiato",certo oenrierio lo ponderoachiato
Salve quanto costa quell articolo,e quanto come un io
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero porstiedere il autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,una io io il crsrcio
Buongiorno io sono Mario,buongiorno io sono mario
Quanto costa il biglietto,quanto lostnar il io
Le auguro una buona giornata,le auguro una una giornata
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,bene un caffe al lo bar
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie losteso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacereuigi come stai
