Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il si io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,preouia io lo e a
Le auguro una buona giornata,auguro una un a
"Certo volentieri, io lo prendero macchiato",si reodod a
Tutto bene tu,tutto beazte
Salve quanto costa quell articolo,salve quangrta io lo rteclo
Purtroppo non lo so pero potresti chiedere all autista,preztoio un io io io io a una
Dovrebbe arrivare tra qualche minuto,doretobo bararleau tu minuto
Prego,prego
Si grazie e arrivederci,si gradrue
Va bene grazie lo stesso,si grazearzie e drcsi
Piacere Luigi come stai,piacere luigi e stai
E in offerta costa dieci euro,prezogue
Buonasera io sono Mario,buoarin bar
Quanto costa il biglietto,quanto io a
Perfetto vorrei comprarne due.,certo ceredre e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e bar a io e
Buongiorno io sono Mario,preozto
Tutto bene grazie,autoigazte
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arairaiae a le minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere due autista
