Truth,Decoded
Prego,prego
E in offerta costa dieci euro,e in offerta costa diedieuro
Va bene grazie lo stesso,va e grazie lo stesso
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendero un caffe al bar
Si grazie e arrivederci,e quzre mario reqie euro
"Certo volentieri, io lo prendero macchiato",certo volnti e io lo prendero macchiato
A che ora arriva il pullman,a che ora arriva il pullman
Le auguro una buona giornata,le auguro una una giornata
Salve quanto costa quell articolo,le una io botmae un iaceto
Buonasera io sono Mario,buonernao io sono mario
Certo ecco a lei vuole un sacchetto,certo pero lo vuole e smacheto
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Salve quanto costa quell articolo,salve quanto costa quell articolo
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Le auguro una buona giornata,le auguro una buona giornata
A che ora arriva il pullman,a che ora arriva il pullman
Va bene grazie lo stesso,va bene grazie lo stesso
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Si grazie e arrivederci,e io e e ariedecri
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti che bene il autista
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci euro
Le auguro una buona giornata,le auguro una buona giornata
