Truth,Decoded
Prendiamo un caffe al bar,prenia un che al bar
Salve quanto costa quell articolo,a a ora tra stesso
E in offerta costa dieci euro,e reirua
"Certo volentieri, io lo prendero macchiato",si reired a
Dovrebbe arrivare tra qualche minuto,doret ctarirae io minuto
Prego,prego
Tutto bene grazie,butiti
A che ora arriva il pullman,e mario io lo
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo grazie due
Si grazie e arrivederci,si grairua
Le auguro una buona giornata,prego una un a
Certo ecco a lei vuole un sacchetto,e reneria si cilpu a
Va bene grazie lo stesso,si grazie a lei
Buonasera io sono Mario,preain bar
Quanto costa il biglietto,gruati io io
Tutto bene tu,auti lo io
Purtroppo non lo so pero potresti chiedere all autista,pirtioir io io io io una
Piacere Luigi come stai,piacere io stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo lo a lei vuole e nacheto
Purtroppo non lo so pero potresti chiedere all autista,purtroponon sono so pero cotetcedea autista
Quanto costa il biglietto,tutto costa il blieto
Perfetto vorrei comprarne due.,perfetovorei comprarne due
E in offerta costa dieci euro,e in ora costa dieci e euro
Piacere Luigi come stai,piacereuigio come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,si grazie e ivetrcsi
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve quanto costa un articolo
