Truth,Decoded
Prego,prego
E in offerta costa dieci euro,e in offerta cosdie euro
Va bene grazie lo stesso,va e tra lo stesso
Tutto bene grazie,tutto e grazie
Prendiamo un caffe al bar,pero un che a lo bar
Si grazie e arrivederci,a bene io lei ecco
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prederomachiato
A che ora arriva il pullman,a che ora il pullman
Le auguro una buona giornata,le auguro una una giornata
Salve quanto costa quell articolo,le euro lo bene un bicto
Buonasera io sono Mario,buonrno io sono mario
Certo ecco a lei vuole un sacchetto,cereonasero lo vuole uachto
Quanto costa il biglietto,quaonost lo io
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Certo ecco a lei vuole un sacchetto,certo ecco a le vuole un sacchetto
Salve quanto costa quell articolo,salve un costa quell articolo
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Le auguro una buona giornata,le auguro una buona giornata
A che ora arriva il pullman,a che ora arriva il pullman
Va bene grazie lo stesso,va bene grazie stesso
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Si grazie e arrivederci,io e e riederci
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al a
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
Purtroppo non lo so pero potresti chiedere all autista,pururonon lo so pero potresti che bene all una
Tutto bene tu,bene tu
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci euro
Le auguro una buona giornata,le auguro una buona giornata
