Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve un costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo pero potresti si a il autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e airi criedecri
Quanto costa il biglietto,gruati viocire iauta
Si grazie e arrivederci,si grazie durui
Certo ecco a lei vuole un sacchetto,pero ora io io tu a
Purtroppo non lo so pero potresti chiedere all autista,pertoporti pero purmpti due a una
Tutto bene grazie,pruti grui
Salve quanto costa quell articolo,salve quangrato tra lo stesso
E in offerta costa dieci euro,preigui
A che ora arriva il pullman,e bar io a
"Certo volentieri, io lo prendero macchiato",certo e a
Buonasera io sono Mario,non mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,prego una cbutn al a
Va bene grazie lo stesso,si graearzrie le stesso
