Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa ultiolo
E in offerta costa dieci euro,e in a costa diecieuro
Tutto bene grazie,tutto benerazie
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",certo lei pero pero prnchiato
A che ora arriva il pullman,che a mario il pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Quanto costa il biglietto,quanto a io lo
Purtroppo non lo so pero potresti chiedere all autista,prtoloro lo lo pero porithede lo autista
Va bene grazie lo stesso,va bene grazie lo pero
Prego,prego
Perfetto vorrei comprarne due.,perfetto vorrei comprarnedue
Certo ecco a lei vuole un sacchetto,certo ecco a le vuole un acheto
Si grazie e arrivederci,si grazie e ariverci
Le auguro una buona giornata,le auguro una lo a
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere lo come stai
Tutto bene tu,tutone tu
Salve quanto costa quell articolo,salve quanto costa un io
E in offerta costa dieci euro,e un ora costa io euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendero un caffe bar
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo crnero macchiato
A che ora arriva il pullman,a che arivail pullman
Dovrebbe arrivare tra qualche minuto,dovrebearivare a ulmnuto
Quanto costa il biglietto,tutto lo ilito
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non sono pero coecereden aheisto
Va bene grazie lo stesso,va bene grazie lo pero
Prego,prego
Perfetto vorrei comprarne due.,perfetonorei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo a lei sono uachto
