Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il e io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e reotra io il tu e
Le auguro una buona giornata,le quanto una cutne a bar
"Certo volentieri, io lo prendero macchiato",e quaoed a
Tutto bene tu,tutto bene azte
Salve quanto costa quell articolo,salve quanto una lo stesso
Purtroppo non lo so pero potresti chiedere all autista,pereztotore io io io tu a una
Dovrebbe arrivare tra qualche minuto,doeretobobarire il due minuto
Prego,prego
Si grazie e arrivederci,si grazie derua
Va bene grazie lo stesso,si grazearie e stesso
Piacere Luigi come stai,piacere uiecoe stai
E in offerta costa dieci euro,si gruzoidieuo
Buonasera io sono Mario,buona mario
Quanto costa il biglietto,quanto io tra
Perfetto vorrei comprarne due.,certo io oreadre e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e mario so e
Buongiorno io sono Mario,pretonztu
Tutto bene grazie,qutozoigte
Quanto costa il biglietto,quanto lo stai il biglietto
Perfetto vorrei comprarne due.,doverfeton lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe araiaia un e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poest chiedere e autista
