Truth,Decoded
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve quanto ora tra e stesso
E in offerta costa dieci euro,prego ora
"Certo volentieri, io lo prendero macchiato",si rerirdred e
Dovrebbe arrivare tra qualche minuto,doreot barirae si tu minuto
Prego,prego
Tutto bene grazie,rutoete
A che ora arriva il pullman,e io ora lo lo
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,prego grazie due
Si grazie e arrivederci,si graredrua
Le auguro una buona giornata,auguro un un a a
Certo ecco a lei vuole un sacchetto,pereneri io culpu e
Va bene grazie lo stesso,si graziazie a prego
Buonasera io sono Mario,preoraion bar
Quanto costa il biglietto,gruato io iata
Tutto bene tu,qutoi come
Purtroppo non lo so pero potresti chiedere all autista,pirerior io io io io autista
Piacere Luigi come stai,piacere lo uilce stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole e nacheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so lo pero coreicedea autista
Quanto costa il biglietto,tutto costa il blieto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacereguigio come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,si grazie e ivertrcsi
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve quanto costa un articolo
