Truth,Decoded
Prendiamo un caffe al bar,predia un caffe bar
Salve quanto costa quell articolo,salve quanto a si cstelo
E in offerta costa dieci euro,si reirua
"Certo volentieri, io lo prendero macchiato",si reirdrede e
Dovrebbe arrivare tra qualche minuto,perfetto ctarare tu minuto
Prego,prego
Tutto bene grazie,preore
A che ora arriva il pullman,pero a ora lo le
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo radre e
Si grazie e arrivederci,si grardrua
Le auguro una buona giornata,e euro un un a a
Certo ecco a lei vuole un sacchetto,e greri io un e e
Va bene grazie lo stesso,si grazie a si
Buonasera io sono Mario,prego a
Quanto costa il biglietto,ruaio io
Tutto bene tu,tutto lo e
Purtroppo non lo so pero potresti chiedere all autista,piertrior io io io io una
Piacere Luigi come stai,piacere lo il stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo lo a lei vuole il acheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so so pero porecedea autista
Quanto costa il biglietto,quanto costa ilbieto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in ora costa dieci euro
Piacere Luigi come stai,piacereguigio come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare traqulhe minuto
Si grazie e arrivederci,si grazie e dieci
Prendiamo un caffe al bar,prendero un caffe al bar
Salve quanto costa quell articolo,salve quanto costa un articolo
