Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potrestichiedere al autista
Va bene grazie lo stesso,va bene grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco a a lei vuole un sacchetto
Si grazie e arrivederci,va grazie io arriva dieci
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,a quanto grti lo stai
E in offerta costa dieci euro,preidi
Tutto bene grazie,preztoiguze
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",si graederua
A che ora arriva il pullman,e urdr io e
Dovrebbe arrivare tra qualche minuto,si tutto come il euro
Quanto costa il biglietto,si gruzti io a
Purtroppo non lo so pero potresti chiedere all autista,si rezioi come uire a
Va bene grazie lo stesso,si grazie io e dieci
Prego,pero
Perfetto vorrei comprarne due.,si grazie ora due
Certo ecco a lei vuole un sacchetto,a bene ora io io e
Si grazie e arrivederci,si tra uerui
Le auguro una buona giornata,prunco una un a
Buongiorno io sono Mario,pero io
Buonasera io sono Mario,pero lo bar
Piacere Luigi come stai,piacere un io stai
Tutto bene tu,prego io e
Salve quanto costa quell articolo,salve quanto costa quell articolo
