Truth,Decoded
Si grazie e arrivederci,e io
Le auguro una buona giornata,un lo
Buongiorno io sono Mario,tutto lo lo
Buonasera io sono Mario,lo a lo io
Piacere Luigi come stai,lo lo lo io
Tutto bene tu,tutto io
Salve quanto costa quell articolo,pero lo
E in offerta costa dieci euro,lo io lo
Tutto bene grazie,io lo
Prendiamo un caffe al bar,tu bene
"Certo volentieri, io lo prendero macchiato",rutoer a a lo
A che ora arriva il pullman,lo a lo
Dovrebbe arrivare tra qualche minuto,bene lo
Quanto costa il biglietto,lo io
Purtroppo non lo so pero potresti chiedere all autista,lo lo a a certo
Va bene grazie lo stesso,lo
Prego,certo
Perfetto vorrei comprarne due.,un e lo
Certo ecco a lei vuole un sacchetto,tu a a lo
Si grazie e arrivederci,tu e lo
Le auguro una buona giornata,ruoao
Buongiorno io sono Mario,tutto lo io
Buonasera io sono Mario,rutr lo lo
Piacere Luigi come stai,lo lo io
Tutto bene tu,lo
Salve quanto costa quell articolo,lo lo lo lo lo
E in offerta costa dieci euro,lo lo
Tutto bene grazie,lo lo io
Prendiamo un caffe al bar,lo lo lo io
"Certo volentieri, io lo prendero macchiato",lo lo lo io e lo
A che ora arriva il pullman,lo lo ora
Dovrebbe arrivare tra qualche minuto,lo a a e lo
