Truth,Decoded
Quanto costa il biglietto,quanto costa io blieto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
Va bene grazie lo stesso,va bene grazie stesso
Prego,prego
Perfetto vorrei comprarne due.,poverfeton lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ora lo lo vuole e sacchetto
Si grazie e arrivederci,va bene io io pero
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonernao io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,salve quanrata io lo stesso
E in offerta costa dieci euro,prego e
Tutto bene grazie,quztozoegrae
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",piereorne e e
A che ora arriva il pullman,e ora a io le
Dovrebbe arrivare tra qualche minuto,doretoto come il tu minuto
Quanto costa il biglietto,quanto luigi a
Purtroppo non lo so pero potresti chiedere all autista,certo io io io io quell a una
Va bene grazie lo stesso,si grazearzie e stesso
Prego,pero
Perfetto vorrei comprarne due.,certo e reare e
Certo ecco a lei vuole un sacchetto,pero io lo tu e
Si grazie e arrivederci,si grazie derua
Le auguro una buona giornata,prenolo una curne a bar
Buongiorno io sono Mario,pero e
Buonasera io sono Mario,beoraraon mario
Piacere Luigi come stai,piacere uiecoe stai
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,salve quanto costa quell articolo
