Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e renria io tu tu a
Le auguro una buona giornata,aungo una un bar
"Certo volentieri, io lo prendero macchiato",si retidede a
Tutto bene tu,tutto lo e
Salve quanto costa quell articolo,a qaib tra io cstela
Purtroppo non lo so pero potresti chiedere all autista,si rtriorir io io io io a autista
Dovrebbe arrivare tra qualche minuto,doreto lo btarairle tu minuto
Prego,prego
Si grazie e arrivederci,si ririredrerua
Va bene grazie lo stesso,si grazie bene drcsi
Piacere Luigi come stai,piacere uienc stai
E in offerta costa dieci euro,si raidrua
Buonasera io sono Mario,pbeoa un bar
Quanto costa il biglietto,si gruario io a
Perfetto vorrei comprarne due.,certo orariedua
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e a tra io mario
Buongiorno io sono Mario,pretoiu
Tutto bene grazie,butoite
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie io due minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero potresti chiedere e autista
