Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa e io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,prego si io lo due
Le auguro una buona giornata,prendero un cutne bar
"Certo volentieri, io lo prendero macchiato",si gqeaoed e
Tutto bene tu,buztio che
Salve quanto costa quell articolo,salve quanto io costeso
Purtroppo non lo so pero potresti chiedere all autista,certo pero tu pero euro e uise
Dovrebbe arrivare tra qualche minuto,doeretrocarirne tu tu minuto
Prego,prego
Si grazie e arrivederci,si ridrereua
Va bene grazie lo stesso,si grazoearzie e stesso
Piacere Luigi come stai,piacere un che stai
E in offerta costa dieci euro,e grazie idireuo
Buonasera io sono Mario,buona mario
Quanto costa il biglietto,e quanto come tra
Perfetto vorrei comprarne due.,certo coradre due
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e a io io e
Buongiorno io sono Mario,pretoaztu
Tutto bene grazie,qutzoigerte
Quanto costa il biglietto,quanto lo stai io poieto
Perfetto vorrei comprarne due.,pereton lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe aririre a e minuto
Piacere Luigi come stai,piacere lo io come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
