Truth,Decoded
Quanto costa il biglietto,piane a a a io a
Purtroppo non lo so pero potresti chiedere all autista,bitce a a a si in
Va bene grazie lo stesso,piacere tu a a si lo
Prego,bene il a a io non
Perfetto vorrei comprarne due.,bene a io a io in
Certo ecco a lei vuole un sacchetto,piacere tu a a io un
Si grazie e arrivederci,piane il a a si in
Le auguro una buona giornata,piacere tu a e io non
Buongiorno io sono Mario,piacere tu a a io io
Buonasera io sono Mario,piane e a a io un
Piacere Luigi come stai,piane a a a si non
Tutto bene tu,piane tu a a io un
Salve quanto costa quell articolo,piacere lo avmie
E in offerta costa dieci euro,piacere lo amvie
Tutto bene grazie,piacere lo a a io
Prendiamo un caffe al bar,place lo aerse
"Certo volentieri, io lo prendero macchiato",piacere lo a a tise
A che ora arriva il pullman,piacere le aveie
Dovrebbe arrivare tra qualche minuto,piacere lo averie
Quanto costa il biglietto,piacere lo a a erie
Purtroppo non lo so pero potresti chiedere all autista,piacere lo a io io
Va bene grazie lo stesso,piacere le a a io
Prego,piacere lo avtivi
Perfetto vorrei comprarne due.,piacere lo amerie
Certo ecco a lei vuole un sacchetto,piacere lo a va io
Si grazie e arrivederci,piacere lo a io io
Le auguro una buona giornata,piacere le a io
Buongiorno io sono Mario,piacere lo avti
Buonasera io sono Mario,piacere lo averi
Piacere Luigi come stai,piacere lo avtri
Tutto bene tu,piacere lo avmti
Salve quanto costa quell articolo,bene il in a lei
