Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo coedero macchiato
Le auguro una buona giornata,le auguro una buona gigoiornata
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,bungonirno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certocna pero lo vuole umacheto
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie lo a e minuto
Perfetto vorrei comprarne due.,dovrfetobonrei comprarne e
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in ora come lo
A che ora arriva il pullman,a che ora arriva il pullman
"Certo volentieri, io lo prendero macchiato",certo vorrei lei io lo pero macchiato
Salve quanto costa quell articolo,le quanto io come un iaceto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero poestciede e autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,e grazie rzia ora io cecri
Buongiorno io sono Mario,buongiorno io sono mario
Quanto costa il biglietto,quanto costa il blieto
Le auguro una buona giornata,le auguro una una giornata
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,pero un caffe al bar
Tutto bene grazie,tutto e grazie
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacereuigi come stai
