Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve un costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a leivuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e e arrivederci
Quanto costa il biglietto,gquzti io a
Si grazie e arrivederci,si graurui
Certo ecco a lei vuole un sacchetto,preouia io come a
Purtroppo non lo so pero potresti chiedere all autista,certo ora io si un a una
Tutto bene grazie,tuzre
Salve quanto costa quell articolo,salve quanto si costeuo
E in offerta costa dieci euro,pero
A che ora arriva il pullman,e ourariv lo a
"Certo volentieri, io lo prendero macchiato",si gruerue
Buonasera io sono Mario,buona mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le euro una curnl tra
Va bene grazie lo stesso,a bene grazie e drusi
