Truth,Decoded
Quanto costa il biglietto,tu lo certo
Purtroppo non lo so pero potresti chiedere all autista,certo lo io io io lo
Va bene grazie lo stesso,due a so
Prego,lo
Perfetto vorrei comprarne due.,a e lo lo rtse
Certo ecco a lei vuole un sacchetto,lo a io un ariato
Si grazie e arrivederci,due io so
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,lo lo io un io
Buonasera io sono Mario,tu lo io un io
Piacere Luigi come stai,tra lo lo e io
Tutto bene tu,tutto sono
Salve quanto costa quell articolo,e e lo
E in offerta costa dieci euro,tra io
Tutto bene grazie,rutoeti
Prendiamo un caffe al bar,pero a
"Certo volentieri, io lo prendero macchiato",a reteua
A che ora arriva il pullman,e e si a
Dovrebbe arrivare tra qualche minuto,pero e a euro
Quanto costa il biglietto,a un io
Purtroppo non lo so pero potresti chiedere all autista,pero ieua
Va bene grazie lo stesso,pero e
Prego,pero
Perfetto vorrei comprarne due.,pero a io e e stai
Certo ecco a lei vuole un sacchetto,e a
Si grazie e arrivederci,si reteti
Le auguro una buona giornata,piacere a
Buongiorno io sono Mario,prego io
Buonasera io sono Mario,prutio a
Piacere Luigi come stai,pero e
Tutto bene tu,prut e io
Salve quanto costa quell articolo,a a tra a a lo
