Truth,Decoded
Quanto costa il biglietto,quanto stai il bigto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve un costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti che bene iarle al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io bene e ariedercri
Quanto costa il biglietto,gquazti io a
Si grazie e arrivederci,si grazdrui
Certo ecco a lei vuole un sacchetto,a e a io si il a
Purtroppo non lo so pero potresti chiedere all autista,certo poroco pero purputi e al una
Tutto bene grazie,certo
Salve quanto costa quell articolo,salve quanratia lo stesso
E in offerta costa dieci euro,pero
A che ora arriva il pullman,a che mario lo le
"Certo volentieri, io lo prendero macchiato",a gqua e lei
Buonasera io sono Mario,bene mario
Prendiamo un caffe al bar,prego io un caffe al bar
Le auguro una buona giornata,le auguro una euro al a
Va bene grazie lo stesso,va bene arzrie e dsreuso
