Truth,Decoded
Salve quanto costa quell articolo,a e io a io
E in offerta costa dieci euro,io e io
Tutto bene grazie,tu io
Prendiamo un caffe al bar,bene io
"Certo volentieri, io lo prendero macchiato",io io
A che ora arriva il pullman,bene io
Dovrebbe arrivare tra qualche minuto,io io io
Quanto costa il biglietto,prego io
Purtroppo non lo so pero potresti chiedere all autista,io io io
Va bene grazie lo stesso,prego io
Prego,io io
Perfetto vorrei comprarne due.,e e io
Certo ecco a lei vuole un sacchetto,certo io
Si grazie e arrivederci,e io
Le auguro una buona giornata,e io e io
Buongiorno io sono Mario,io lo
Buonasera io sono Mario,io io
Piacere Luigi come stai,pero io
Tutto bene tu,tu io
Salve quanto costa quell articolo,e io
E in offerta costa dieci euro,e a io
Tutto bene grazie,e io
Prendiamo un caffe al bar,e io
"Certo volentieri, io lo prendero macchiato",io io
A che ora arriva il pullman,e io
Dovrebbe arrivare tra qualche minuto,e io
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,io io e e io
Va bene grazie lo stesso,bene io
Prego,certo
Perfetto vorrei comprarne due.,io io
Certo ecco a lei vuole un sacchetto,e io
