Truth,Decoded
Quanto costa il biglietto,quanto costa il io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo pero porstiere il autista
Va bene grazie lo stesso,va bene grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,dvfebonrei comprarne un
Certo ecco a lei vuole un sacchetto,heonaero io sono umahto
Si grazie e arrivederci,a bunearaia tra io io
Le auguro una buona giornata,le auguro una una giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buona io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,va un a e e io
E in offerta costa dieci euro,prego io
Tutto bene grazie,ritoi
Prendiamo un caffe al bar,prenia a che lo bar
"Certo volentieri, io lo prendero macchiato",si rerdred un
A che ora arriva il pullman,prego ora lo lo
Dovrebbe arrivare tra qualche minuto,certo ctrararae si io
Quanto costa il biglietto,gquto io iata
Purtroppo non lo so pero potresti chiedere all autista,pretotoir io io io una
Va bene grazie lo stesso,si graziaezie airi
Prego,prego
Perfetto vorrei comprarne due.,prego iriade a
Certo ecco a lei vuole un sacchetto,pgreniri si si a
Si grazie e arrivederci,si graredrerua
Le auguro una buona giornata,aungo un un a
Buongiorno io sono Mario,pretonto
Buonasera io sono Mario,buain bar
Piacere Luigi come stai,piacere un e si
Tutto bene tu,buti lo io
Salve quanto costa quell articolo,salve quanto costa un tiolo
