Truth,Decoded
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,io io io io io
Va bene grazie lo stesso,io io
Prego,io io
Perfetto vorrei comprarne due.,io lo
Certo ecco a lei vuole un sacchetto,io io io io
Si grazie e arrivederci,io io io
Le auguro una buona giornata,eruoito
Buongiorno io sono Mario,certo io io io
Buonasera io sono Mario,io io io io certo
Piacere Luigi come stai,io io io
Tutto bene tu,io io
Salve quanto costa quell articolo,e io
E in offerta costa dieci euro,io
Tutto bene grazie,tu io
Prendiamo un caffe al bar,bene io
"Certo volentieri, io lo prendero macchiato",tutto
A che ora arriva il pullman,e io
Dovrebbe arrivare tra qualche minuto,tu io
Quanto costa il biglietto,pero io
Purtroppo non lo so pero potresti chiedere all autista,io io
Va bene grazie lo stesso,e io
Prego,io
Perfetto vorrei comprarne due.,un lo
Certo ecco a lei vuole un sacchetto,e io
Si grazie e arrivederci,tutto
Le auguro una buona giornata,prego io
Buongiorno io sono Mario,io
Buonasera io sono Mario,prego io
Piacere Luigi come stai,io io
Tutto bene tu,io io
Salve quanto costa quell articolo,e e a a io
