Truth,Decoded
Prego,prego
E in offerta costa dieci euro,e in offerta costa dieci euro
Va bene grazie lo stesso,va bene grazie lo stesso
Tutto bene grazie,tutto e grazie
Prendiamo un caffe al bar,pero un caffe al bar
Si grazie e arrivederci,e bunzire mario lo euro
"Certo volentieri, io lo prendero macchiato",certo vonti e io lo prendero macchiato
A che ora arriva il pullman,a che ora arriva il pullman
Le auguro una buona giornata,le auguro una una giornata
Salve quanto costa quell articolo,le auguro io come un iacito
Buonasera io sono Mario,buonsernao io sono mario
Certo ecco a lei vuole un sacchetto,certo ora tra lo vuole e sacchetto
Quanto costa il biglietto,quanto costa il bigito
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Salve quanto costa quell articolo,salve quanto costa quell articolo
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Le auguro una buona giornata,le auguro una io giornata
A che ora arriva il pullman,a che ora arriva il pullman
Va bene grazie lo stesso,va bene grazie lo stesso
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Si grazie e arrivederci,in e e ariedecri
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti si bene all autista
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci euro
Le auguro una buona giornata,le auguro una buona giornata
