Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il si io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,preria io il tu e
Le auguro una buona giornata,un lo una bene a
"Certo volentieri, io lo prendero macchiato",e quanto e e
Tutto bene tu,iutoio che e
Salve quanto costa quell articolo,salve quanto io castelo
Purtroppo non lo so pero potresti chiedere all autista,preztovore io io si due a una
Dovrebbe arrivare tra qualche minuto,prego toctarire a tu minuto
Prego,prego
Si grazie e arrivederci,si graiedrerua
Va bene grazie lo stesso,si grazearzie e prego
Piacere Luigi come stai,piacere uiecme stai
E in offerta costa dieci euro,e grezios dicireuo
Buonasera io sono Mario,bar e mario
Quanto costa il biglietto,quanto io io tra
Perfetto vorrei comprarne due.,certo e oreadrne e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e arriva so e
Buongiorno io sono Mario,pretoziu
Tutto bene grazie,tutto certo
Quanto costa il biglietto,quanto lo stai il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arazirarae a le minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere all autista
