Truth,Decoded
Quanto costa il biglietto,quanto costa io lmieto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere il autista
Va bene grazie lo stesso,va e grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo ora pero lo vuole usmachto
Si grazie e arrivederci,a grazie io e io ecco
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonerao io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,a quanto tra io crtelo
E in offerta costa dieci euro,grazie ididrui
Tutto bene grazie,buztzo igrate
Prendiamo un caffe al bar,prendiamo un caffe al bar
"Certo volentieri, io lo prendero macchiato",si gqao redl un
A che ora arriva il pullman,e a va lo le
Dovrebbe arrivare tra qualche minuto,doretobo caffe il quanto
Quanto costa il biglietto,quanto a iata
Purtroppo non lo so pero potresti chiedere all autista,prtzoto io io io io un autista
Va bene grazie lo stesso,si grazie mario e recsi
Prego,prego
Perfetto vorrei comprarne due.,certo lo bar un
Certo ecco a lei vuole un sacchetto,prenruria io culpul e
Si grazie e arrivederci,si graziredrerua
Le auguro una buona giornata,un lo una un a
Buongiorno io sono Mario,preotu
Buonasera io sono Mario,pbuoarason bar
Piacere Luigi come stai,piacere lo io e stai
Tutto bene tu,tutto si grazie
Salve quanto costa quell articolo,salve quanto costa quell articolo
