Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,srfeanto orararne a tu minuto
Tutto bene tu,tutto bene
Perfetto vorrei comprarne due.,a certo aoriredrve due
Buongiorno io sono Mario,pero io
Piacere Luigi come stai,piacere lo io che stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ora costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo non certo un vuole un smacheto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buongrna io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe caraiaita a due minuto
Salve quanto costa quell articolo,e bunuiguio buompe un iacheto
"Certo volentieri, io lo prendero macchiato",certontri e lo lo prendero macchiato
Prendiamo un caffe al bar,fenimo un caffe al bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie io qrive ecco
Tutto bene grazie,tutto e grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,va grazie e arivesrtrcso
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
