Truth,Decoded
Salve quanto costa quell articolo,e a a lo
E in offerta costa dieci euro,lo lo e lo
Tutto bene grazie,lo lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",certo lo a a a e io
A che ora arriva il pullman,lo a io
Dovrebbe arrivare tra qualche minuto,lo a a io
Quanto costa il biglietto,tra io
Purtroppo non lo so pero potresti chiedere all autista,pero lo lo lo e lo
Va bene grazie lo stesso,e lo
Prego,tutto
Perfetto vorrei comprarne due.,lo a a lo
Certo ecco a lei vuole un sacchetto,e lo lo io
Si grazie e arrivederci,e lo
Le auguro una buona giornata,pero lo lo e io
Buongiorno io sono Mario,lo io io
Buonasera io sono Mario,lo io io
Piacere Luigi come stai,pero e io
Tutto bene tu,tutto
Salve quanto costa quell articolo,tu a lo
E in offerta costa dieci euro,tu a a e lo
Tutto bene grazie,lo lo
Prendiamo un caffe al bar,e a lo
"Certo volentieri, io lo prendero macchiato",e a a lo
A che ora arriva il pullman,bene a lo
Dovrebbe arrivare tra qualche minuto,tu a a lo
Quanto costa il biglietto,tutto lo lo
Purtroppo non lo so pero potresti chiedere all autista,tutto lo a io erererhto
Va bene grazie lo stesso,bene e lo
Prego,tutto
Perfetto vorrei comprarne due.,tu io
Certo ecco a lei vuole un sacchetto,e e io
