Truth,Decoded
Quanto costa il biglietto,quanto lo bar il lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo pero politiere autista
Va bene grazie lo stesso,davre tra lo lo stesso
Prego,pero
Perfetto vorrei comprarne due.,povreboerlei compar lo
Certo ecco a lei vuole un sacchetto,certoeralri lo sono maheito
Si grazie e arrivederci,sreari io il orlsto
Le auguro una buona giornata,lo auguro a giornata
Buongiorno io sono Mario,uoirno io sono mario
Buonasera io sono Mario,buonrio io sono mario
Piacere Luigi come stai,piacere liolio come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,si gfeo a si lei
E in offerta costa dieci euro,preira
Tutto bene grazie,preorti
Prendiamo un caffe al bar,prenia a a lo a
"Certo volentieri, io lo prendero macchiato",pirtir un
A che ora arriva il pullman,pero vorrei ora
Dovrebbe arrivare tra qualche minuto,pretoto crarae io
Quanto costa il biglietto,pero costa
Purtroppo non lo so pero potresti chiedere all autista,prtoio io io io una
Va bene grazie lo stesso,pirazeari
Prego,pero
Perfetto vorrei comprarne due.,certo iriade a
Certo ecco a lei vuole un sacchetto,certo si a
Si grazie e arrivederci,pirtra
Le auguro una buona giornata,prego lo io il a
Buongiorno io sono Mario,prego
Buonasera io sono Mario,prego bar
Piacere Luigi come stai,pero io tu
Tutto bene tu,tutto lo e
Salve quanto costa quell articolo,salve una lo stai lo tiolo
